id,field_pid,field_resource_type,field_model,field_member_of,parent_id,field_weight,title,field_local_identifier,field_genre,field_edtf_date_created,field_linked_agent,field_description_long,field_extent,field_rights,field_subject,field_geographic_subject,field_preferred_citation,field_use_and_reproduction,field_physical_storage_info,field_digital_obj_uri,field_archival_obj_refid,field_archival_obj_uri,field_campus,field_repository,field_unit,field_campus_unit_repository,field_display_hints,hocr,file
smith:1000369,smith:1000369,Text,Page,,smith:1000198,322,Page 322,smith_ssc_324_r219_m004_322,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000369/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000369/datastream/OBJ/view
smith:1000370,smith:1000370,Text,Page,,smith:1000198,321,Page 321,smith_ssc_324_r219_m004_321,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000370/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000370/datastream/OBJ/view
smith:1000371,smith:1000371,Text,Page,,smith:1000198,320,Page 320,smith_ssc_324_r219_m004_320,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000371/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000371/datastream/OBJ/view
smith:1000372,smith:1000372,Text,Page,,smith:1000198,319,Page 319,smith_ssc_324_r219_m004_319,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000372/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000372/datastream/OBJ/view
smith:1000373,smith:1000373,Text,Page,,smith:1000198,318,Page 318,smith_ssc_324_r219_m004_318,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000373/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000373/datastream/OBJ/view
smith:1000374,smith:1000374,Text,Page,,smith:1000198,317,Page 317,smith_ssc_324_r219_m004_317,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000374/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000374/datastream/OBJ/view
smith:1000375,smith:1000375,Text,Page,,smith:1000198,316,Page 316,smith_ssc_324_r219_m004_316,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000375/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000375/datastream/OBJ/view
smith:1000376,smith:1000376,Text,Page,,smith:1000198,315,Page 315,smith_ssc_324_r219_m004_315,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000376/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000376/datastream/OBJ/view
smith:1000377,smith:1000377,Text,Page,,smith:1000198,314,Page 314,smith_ssc_324_r219_m004_314,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000377/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000377/datastream/OBJ/view
smith:1000378,smith:1000378,Text,Page,,smith:1000198,313,Page 313,smith_ssc_324_r219_m004_313,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000378/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000378/datastream/OBJ/view
smith:1000379,smith:1000379,Text,Page,,smith:1000198,312,Page 312,smith_ssc_324_r219_m004_312,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000379/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000379/datastream/OBJ/view
smith:1000380,smith:1000380,Text,Page,,smith:1000198,311,Page 311,smith_ssc_324_r219_m004_311,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000380/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000380/datastream/OBJ/view
smith:1000381,smith:1000381,Text,Page,,smith:1000198,310,Page 310,smith_ssc_324_r219_m004_310,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000381/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000381/datastream/OBJ/view
smith:1000382,smith:1000382,Text,Page,,smith:1000198,309,Page 309,smith_ssc_324_r219_m004_309,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000382/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000382/datastream/OBJ/view
smith:1000383,smith:1000383,Text,Page,,smith:1000198,308,Page 308,smith_ssc_324_r219_m004_308,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000383/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000383/datastream/OBJ/view
smith:1000384,smith:1000384,Text,Page,,smith:1000198,307,Page 307,smith_ssc_324_r219_m004_307,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000384/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000384/datastream/OBJ/view
smith:1000385,smith:1000385,Text,Page,,smith:1000198,306,Page 306,smith_ssc_324_r219_m004_306,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000385/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000385/datastream/OBJ/view
smith:1000386,smith:1000386,Text,Page,,smith:1000198,305,Page 305,smith_ssc_324_r219_m004_305,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000386/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000386/datastream/OBJ/view
smith:1000387,smith:1000387,Text,Page,,smith:1000198,304,Page 304,smith_ssc_324_r219_m004_304,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000387/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000387/datastream/OBJ/view
smith:1000388,smith:1000388,Text,Page,,smith:1000198,303,Page 303,smith_ssc_324_r219_m004_303,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000388/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000388/datastream/OBJ/view
smith:1000389,smith:1000389,Text,Page,,smith:1000198,302,Page 302,smith_ssc_324_r219_m004_302,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000389/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000389/datastream/OBJ/view
smith:1000390,smith:1000390,Text,Page,,smith:1000198,301,Page 301,smith_ssc_324_r219_m004_301,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000390/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000390/datastream/OBJ/view
smith:1000391,smith:1000391,Text,Page,,smith:1000198,300,Page 300,smith_ssc_324_r219_m004_300,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000391/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000391/datastream/OBJ/view
smith:1000392,smith:1000392,Text,Page,,smith:1000198,299,Page 299,smith_ssc_324_r219_m004_299,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000392/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000392/datastream/OBJ/view
smith:1000393,smith:1000393,Text,Page,,smith:1000198,298,Page 298,smith_ssc_324_r219_m004_298,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000393/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000393/datastream/OBJ/view
smith:1000394,smith:1000394,Text,Page,,smith:1000198,297,Page 297,smith_ssc_324_r219_m004_297,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000394/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000394/datastream/OBJ/view
smith:1000395,smith:1000395,Text,Page,,smith:1000198,296,Page 296,smith_ssc_324_r219_m004_296,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000395/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000395/datastream/OBJ/view
smith:1000396,smith:1000396,Text,Page,,smith:1000198,295,Page 295,smith_ssc_324_r219_m004_295,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000396/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000396/datastream/OBJ/view
smith:1000397,smith:1000397,Text,Page,,smith:1000198,294,Page 294,smith_ssc_324_r219_m004_294,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000397/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000397/datastream/OBJ/view
smith:1000398,smith:1000398,Text,Page,,smith:1000198,293,Page 293,smith_ssc_324_r219_m004_293,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000398/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000398/datastream/OBJ/view
smith:1000399,smith:1000399,Text,Page,,smith:1000198,292,Page 292,smith_ssc_324_r219_m004_292,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000399/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000399/datastream/OBJ/view
smith:1000400,smith:1000400,Text,Page,,smith:1000198,291,Page 291,smith_ssc_324_r219_m004_291,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000400/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000400/datastream/OBJ/view
smith:1000401,smith:1000401,Text,Page,,smith:1000198,290,Page 290,smith_ssc_324_r219_m004_290,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000401/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000401/datastream/OBJ/view
smith:1000402,smith:1000402,Text,Page,,smith:1000198,289,Page 289,smith_ssc_324_r219_m004_289,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000402/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000402/datastream/OBJ/view
smith:1000403,smith:1000403,Text,Page,,smith:1000198,288,Page 288,smith_ssc_324_r219_m004_288,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000403/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000403/datastream/OBJ/view
smith:1000404,smith:1000404,Text,Page,,smith:1000198,287,Page 287,smith_ssc_324_r219_m004_287,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000404/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000404/datastream/OBJ/view
smith:1000405,smith:1000405,Text,Page,,smith:1000198,286,Page 286,smith_ssc_324_r219_m004_286,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000405/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000405/datastream/OBJ/view
smith:1000406,smith:1000406,Text,Page,,smith:1000198,285,Page 285,smith_ssc_324_r219_m004_285,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000406/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000406/datastream/OBJ/view
smith:1000407,smith:1000407,Text,Page,,smith:1000198,284,Page 284,smith_ssc_324_r219_m004_284,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000407/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000407/datastream/OBJ/view
smith:1000408,smith:1000408,Text,Page,,smith:1000198,283,Page 283,smith_ssc_324_r219_m004_283,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000408/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000408/datastream/OBJ/view
smith:1000409,smith:1000409,Text,Page,,smith:1000198,282,Page 282,smith_ssc_324_r219_m004_282,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000409/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000409/datastream/OBJ/view
smith:1000410,smith:1000410,Text,Page,,smith:1000198,281,Page 281,smith_ssc_324_r219_m004_281,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000410/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000410/datastream/OBJ/view
smith:1000411,smith:1000411,Text,Page,,smith:1000198,280,Page 280,smith_ssc_324_r219_m004_280,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000411/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000411/datastream/OBJ/view
smith:1000412,smith:1000412,Text,Page,,smith:1000198,279,Page 279,smith_ssc_324_r219_m004_279,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000412/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000412/datastream/OBJ/view
smith:1000413,smith:1000413,Text,Page,,smith:1000198,278,Page 278,smith_ssc_324_r219_m004_278,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000413/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000413/datastream/OBJ/view
smith:1000414,smith:1000414,Text,Page,,smith:1000198,277,Page 277,smith_ssc_324_r219_m004_277,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000414/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000414/datastream/OBJ/view
smith:1000415,smith:1000415,Text,Page,,smith:1000198,276,Page 276,smith_ssc_324_r219_m004_276,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000415/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000415/datastream/OBJ/view
smith:1000416,smith:1000416,Text,Page,,smith:1000198,275,Page 275,smith_ssc_324_r219_m004_275,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000416/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000416/datastream/OBJ/view
smith:1000417,smith:1000417,Text,Page,,smith:1000198,274,Page 274,smith_ssc_324_r219_m004_274,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000417/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000417/datastream/OBJ/view
smith:1000418,smith:1000418,Text,Page,,smith:1000198,273,Page 273,smith_ssc_324_r219_m004_273,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000418/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000418/datastream/OBJ/view
smith:1000419,smith:1000419,Text,Page,,smith:1000198,272,Page 272,smith_ssc_324_r219_m004_272,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000419/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000419/datastream/OBJ/view
smith:1000420,smith:1000420,Text,Page,,smith:1000198,271,Page 271,smith_ssc_324_r219_m004_271,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000420/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000420/datastream/OBJ/view
smith:1000421,smith:1000421,Text,Page,,smith:1000198,270,Page 270,smith_ssc_324_r219_m004_270,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000421/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000421/datastream/OBJ/view
smith:1000422,smith:1000422,Text,Page,,smith:1000198,269,Page 269,smith_ssc_324_r219_m004_269,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000422/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000422/datastream/OBJ/view
smith:1000423,smith:1000423,Text,Page,,smith:1000198,268,Page 268,smith_ssc_324_r219_m004_268,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000423/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000423/datastream/OBJ/view
smith:1000424,smith:1000424,Text,Page,,smith:1000198,267,Page 267,smith_ssc_324_r219_m004_267,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000424/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000424/datastream/OBJ/view
smith:1000425,smith:1000425,Text,Page,,smith:1000198,266,Page 266,smith_ssc_324_r219_m004_266,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000425/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000425/datastream/OBJ/view
smith:1000426,smith:1000426,Text,Page,,smith:1000198,265,Page 265,smith_ssc_324_r219_m004_265,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000426/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000426/datastream/OBJ/view
smith:1000427,smith:1000427,Text,Page,,smith:1000198,264,Page 264,smith_ssc_324_r219_m004_264,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000427/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000427/datastream/OBJ/view
smith:1000428,smith:1000428,Text,Page,,smith:1000198,263,Page 263,smith_ssc_324_r219_m004_263,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000428/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000428/datastream/OBJ/view
smith:1000429,smith:1000429,Text,Page,,smith:1000198,262,Page 262,smith_ssc_324_r219_m004_262,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000429/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000429/datastream/OBJ/view
smith:1000430,smith:1000430,Text,Page,,smith:1000198,261,Page 261,smith_ssc_324_r219_m004_261,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000430/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000430/datastream/OBJ/view
smith:1000431,smith:1000431,Text,Page,,smith:1000198,260,Page 260,smith_ssc_324_r219_m004_260,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000431/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000431/datastream/OBJ/view
smith:1000432,smith:1000432,Text,Page,,smith:1000198,259,Page 259,smith_ssc_324_r219_m004_259,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000432/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000432/datastream/OBJ/view
smith:1000433,smith:1000433,Text,Page,,smith:1000198,258,Page 258,smith_ssc_324_r219_m004_258,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000433/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000433/datastream/OBJ/view
smith:1000434,smith:1000434,Text,Page,,smith:1000198,257,Page 257,smith_ssc_324_r219_m004_257,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000434/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000434/datastream/OBJ/view
smith:1000435,smith:1000435,Text,Page,,smith:1000198,256,Page 256,smith_ssc_324_r219_m004_256,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000435/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000435/datastream/OBJ/view
smith:1000436,smith:1000436,Text,Page,,smith:1000198,255,Page 255,smith_ssc_324_r219_m004_255,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000436/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000436/datastream/OBJ/view
smith:1000437,smith:1000437,Text,Page,,smith:1000198,254,Page 254,smith_ssc_324_r219_m004_254,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000437/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000437/datastream/OBJ/view
smith:1000438,smith:1000438,Text,Page,,smith:1000198,253,Page 253,smith_ssc_324_r219_m004_253,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000438/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000438/datastream/OBJ/view
smith:1000439,smith:1000439,Text,Page,,smith:1000198,252,Page 252,smith_ssc_324_r219_m004_252,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000439/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000439/datastream/OBJ/view
smith:1000440,smith:1000440,Text,Page,,smith:1000198,251,Page 251,smith_ssc_324_r219_m004_251,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000440/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000440/datastream/OBJ/view
smith:1000441,smith:1000441,Text,Page,,smith:1000198,250,Page 250,smith_ssc_324_r219_m004_250,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000441/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000441/datastream/OBJ/view
smith:1000442,smith:1000442,Text,Page,,smith:1000198,249,Page 249,smith_ssc_324_r219_m004_249,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000442/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000442/datastream/OBJ/view
smith:1000443,smith:1000443,Text,Page,,smith:1000198,248,Page 248,smith_ssc_324_r219_m004_248,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000443/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000443/datastream/OBJ/view
smith:1000444,smith:1000444,Text,Page,,smith:1000198,247,Page 247,smith_ssc_324_r219_m004_247,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000444/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000444/datastream/OBJ/view
smith:1000445,smith:1000445,Text,Page,,smith:1000198,246,Page 246,smith_ssc_324_r219_m004_246,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000445/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000445/datastream/OBJ/view
smith:1000446,smith:1000446,Text,Page,,smith:1000198,245,Page 245,smith_ssc_324_r219_m004_245,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000446/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000446/datastream/OBJ/view
smith:1000447,smith:1000447,Text,Page,,smith:1000198,244,Page 244,smith_ssc_324_r219_m004_244,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000447/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000447/datastream/OBJ/view
smith:1000448,smith:1000448,Text,Page,,smith:1000198,243,Page 243,smith_ssc_324_r219_m004_243,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000448/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000448/datastream/OBJ/view
smith:1000449,smith:1000449,Text,Page,,smith:1000198,242,Page 242,smith_ssc_324_r219_m004_242,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000449/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000449/datastream/OBJ/view
smith:1000450,smith:1000450,Text,Page,,smith:1000198,241,Page 241,smith_ssc_324_r219_m004_241,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000450/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000450/datastream/OBJ/view
smith:1000451,smith:1000451,Text,Page,,smith:1000198,240,Page 240,smith_ssc_324_r219_m004_240,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000451/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000451/datastream/OBJ/view
smith:1000452,smith:1000452,Text,Page,,smith:1000198,239,Page 239,smith_ssc_324_r219_m004_239,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000452/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000452/datastream/OBJ/view
smith:1000453,smith:1000453,Text,Page,,smith:1000198,238,Page 238,smith_ssc_324_r219_m004_238,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000453/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000453/datastream/OBJ/view
smith:1000454,smith:1000454,Text,Page,,smith:1000198,237,Page 237,smith_ssc_324_r219_m004_237,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000454/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000454/datastream/OBJ/view
smith:1000455,smith:1000455,Text,Page,,smith:1000198,236,Page 236,smith_ssc_324_r219_m004_236,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000455/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000455/datastream/OBJ/view
smith:1000456,smith:1000456,Text,Page,,smith:1000198,235,Page 235,smith_ssc_324_r219_m004_235,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000456/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000456/datastream/OBJ/view
smith:1000457,smith:1000457,Text,Page,,smith:1000198,234,Page 234,smith_ssc_324_r219_m004_234,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000457/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000457/datastream/OBJ/view
smith:1000458,smith:1000458,Text,Page,,smith:1000198,233,Page 233,smith_ssc_324_r219_m004_233,,,,,,,,,,,,,,,,,,,Mirador,https://compass.fivecolleges.edu/islandora/object/smith:1000458/datastream/HOCR/view,https://compass.fivecolleges.edu/islandora/object/smith:1000458/datastream/OBJ/view
